FragmentLength,Start,End
101,119530222,119530323
101,119530222,119530323
100,119530223,119530323
101,119530225,119530326
101,119530225,119530326
100,119530225,119530325
100,119530225,119530325
100,119530227,119530327
100,119530227,119530327
100,119530227,119530327
100,119530228,119530328
100,119530232,119530332
100,119530233,119530333
101,119530234,119530335
100,119530234,119530334
100,119530235,119530335
100,119530236,119530336
100,119530236,119530336
100,119530237,119530337
100,119530239,119530339
100,119530239,119530339
100,119530239,119530339
101,119530239,119530340
100,119530241,119530341
101,119530242,119530343
100,119530242,119530342
100,119530243,119530343
100,119530244,119530344
100,119530245,119530345
100,119530247,119530347
100,119530247,119530347
100,119530247,119530347
101,119530250,119530351
100,119530251,119530351
100,119530254,119530354
100,119530254,119530354
100,119530256,119530356
100,119530257,119530357
100,119530258,119530358
100,119530258,119530358
101,119530263,119530364
100,119530264,119530364
100,119530264,119530364
100,119530267,119530367
100,119530268,119530368
101,119530268,119530369
101,119530268,119530369
100,119530269,119530369
100,119530270,119530370
100,119530271,119530371
100,119530271,119530371
100,119530272,119530372
100,119530273,119530373
100,119530274,119530374
100,119530274,119530374
100,119530275,119530375
100,119530275,119530375
101,119530276,119530377
101,119530277,119530378
100,119530277,119530377
100,119530278,119530378
100,119530278,119530378
100,119530279,119530379
100,119530280,119530380
101,119530280,119530381
100,119530281,119530381
100,119530281,119530381
101,119530282,119530383
101,119530284,119530385
100,119530284,119530384
101,119530284,119530385
100,119530285,119530385
100,119530286,119530386
101,119530287,119530388
100,119530287,119530387
100,119530288,119530388
100,119530290,119530390
100,119530290,119530390
100,119530290,119530390
100,119530291,119530391
100,119530291,119530391
100,119530292,119530392
100,119530292,119530392
100,119530292,119530392
100,119530293,119530393
100,119530293,119530393
100,119530294,119530394
100,119530294,119530394
100,119530296,119530396
100,119530296,119530396
100,119530297,119530397
100,119530297,119530397
100,119530297,119530397
100,119530297,119530397
100,119530298,119530398
100,119530299,119530399
100,119530299,119530399
101,119530300,119530401
100,119530301,119530401
100,119530301,119530401
100,119530302,119530402
100,119530302,119530402
100,119530302,119530402
100,119530303,119530403
100,119530303,119530403
101,119530305,119530406
100,119530305,119530405
100,119530305,119530405
100,119530307,119530407
100,119530308,119530408
101,119530310,119530411
101,119530311,119530412
100,119530311,119530411
100,119530312,119530412
100,119530312,119530412
100,119530314,119530414
100,119530314,119530414
100,119530315,119530415
101,119530317,119530418
100,119530318,119530418
100,119530318,119530418
100,119530319,119530419
101,119530319,119530420
100,119530319,119530419
100,119530319,119530419
100,119530319,119530419
100,119530322,119530422
100,119530324,119530424
100,119530327,119530427
100,119530328,119530428
101,119530331,119530432
100,119530331,119530431
100,119530331,119530431
100,119530332,119530432
100,119530334,119530434
101,119530334,119530435
100,119530334,119530434
101,119530335,119530436
100,119530336,119530436
100,119530337,119530437
100,119530338,119530438
100,119530340,119530440
100,119530343,119530443
101,119530345,119530446
101,119530345,119530446
100,119530345,119530445
100,119530345,119530445
100,119530346,119530446
101,119530346,119530447
100,119530346,119530446
99,119530346,119530445
101,119530348,119530449
100,119530349,119530449
100,119530350,119530450
100,119530350,119530450
100,119530350,119530450
99,119530350,119530449
100,119530351,119530451
100,119530353,119530453
100,119530354,119530454
100,119530354,119530454
100,119530355,119530455
87,119530355,119530442
100,119530355,119530455
100,119530355,119530455
62,119530359,119530421
71,119530359,119530430
100,119530360,119530460
100,119530361,119530461
100,119530362,119530462
100,119530364,119530464
100,119530366,119530466
100,119530366,119530466
101,119530367,119530468
100,119530367,119530467
100,119530368,119530468
99,119530368,119530467
101,119530369,119530470
100,119530369,119530469
100,119530370,119530470
101,119530372,119530473
100,119530374,119530474
101,119530375,119530476
101,119530375,119530476
100,119530377,119530477
101,119530377,119530478
100,119530379,119530479
100,119530382,119530482
101,119530384,119530485
100,119530389,119530489
100,119530390,119530490
100,119530394,119530494
101,119530395,119530496
100,119530395,119530495
101,119530397,119530498
100,119530397,119530497
100,119530398,119530498
100,119530398,119530498
101,119530399,119530500
101,119530399,119530500
100,119530400,119530500
100,119530400,119530500
100,119530400,119530500
100,119530403,119530503
100,119530406,119530506
100,119530409,119530509
101,119530409,119530510
100,119530410,119530510
100,119530410,119530510
100,119530413,119530513
100,119530417,119530517
100,119530417,119530517
100,119530420,119530520
101,119530421,119530522
101,119530422,119530523
100,119530427,119530527
100,119530427,119530527
101,119530427,119530528
101,119530427,119530528
100,119530428,119530528
100,119530428,119530528
100,119530432,119530532
101,119530435,119530536
100,119530435,119530535
101,119530437,119530538
100,119530437,119530537
100,119530438,119530538
100,119530446,119530546
100,119530446,119530546
100,119530446,119530546
100,119530448,119530548
101,119530449,119530550
100,119530449,119530549
101,119530449,119530550
100,119530458,119530558
100,119530460,119530560
100,119530461,119530561
100,119530462,119530562
101,119530463,119530564
100,119530463,119530563
100,119530470,119530570
100,119530471,119530571
100,119530472,119530572
100,119530474,119530574
100,119530474,119530574
101,119530475,119530576
100,119530476,119530576
100,119530476,119530576
100,119530483,119530583
100,119530484,119530584
100,119530485,119530585
100,119530485,119530585
100,119530486,119530586
100,119530489,119530589
101,119530490,119530591
101,119530493,119530594
100,119530494,119530594
101,119530494,119530595
100,119530496,119530596
100,119530497,119530597
101,119530497,119530598
100,119530500,119530600
100,119530500,119530600
100,119530502,119530602
100,119530505,119530605
101,119530505,119530606
100,119530511,119530611
101,119530511,119530612
100,119530511,119530611
100,119530511,119530611
100,119530512,119530612
100,119530512,119530612
100,119530514,119530614
100,119530514,119530614
100,119530514,119530614
101,119530515,119530616
100,119530517,119530617
100,119530518,119530618
100,119530521,119530621
100,119530521,119530621
100,119530521,119530621
100,119530522,119530622
100,119530523,119530623
100,119530527,119530627
100,119530528,119530628
101,119530528,119530629
101,119530533,119530634
100,119530535,119530635
100,119530537,119530637
100,119530537,119530637
100,119530537,119530637
100,119530537,119530637
100,119530539,119530639
100,119530539,119530639
100,119530542,119530642
100,119530542,119530642
100,119530543,119530643
100,119530544,119530644
100,119530544,119530644
102,119530544,119530646
101,119530544,119530645
100,119530544,119530644
100,119530546,119530646
100,119530549,119530649
101,119530549,119530650
100,119530551,119530651
100,119530551,119530651
100,119530552,119530652
101,119530553,119530654
100,119530553,119530653
100,119530555,119530655
101,119530556,119530657
100,119530557,119530657
100,119530557,119530657
101,119530558,119530659
100,119530561,119530661
101,119530561,119530662
100,119530561,119530661
100,119530562,119530662
100,119530564,119530664
100,119530564,119530664
100,119530566,119530666
100,119530567,119530667
100,119530570,119530670
100,119530570,119530670
100,119530570,119530670
100,119530571,119530671
100,119530572,119530672
100,119530573,119530673
100,119530573,119530673
100,119530574,119530674
100,119530575,119530675
100,119530575,119530675
100,119530575,119530675
100,119530577,119530677
101,119530579,119530680
100,119530587,119530687
100,119530587,119530687
101,119530588,119530689
100,119530590,119530690
100,119530590,119530690
100,119530592,119530692
100,119530594,119530694
100,119530594,119530694
100,119530595,119530695
100,119530595,119530695
101,119530596,119530697
100,119530596,119530696
100,119530596,119530696
100,119530597,119530697
100,119530597,119530697
100,119530597,119530697
100,119530597,119530697
100,119530599,119530699
100,119530599,119530699
100,119530603,119530703
100,119530604,119530704
100,119530612,119530712
100,119530613,119530713
100,119530617,119530717
100,119530617,119530717
100,119530617,119530717
101,119530619,119530720
100,119530619,119530719
100,119530620,119530720
100,119530620,119530720
100,119530620,119530720
100,119530620,119530720
100,119530622,119530722
100,119530624,119530724
100,119530624,119530724
100,119530625,119530725
101,119530627,119530728
100,119530627,119530727
101,119530628,119530729
100,119530628,119530728
101,119530631,119530732
100,119530632,119530732
100,119530633,119530733
100,119530635,119530735
100,119530639,119530739
100,119530639,119530739
101,119530641,119530742
100,119530641,119530741
100,119530641,119530741
100,119530642,119530742
100,119530643,119530743
100,119530644,119530744
100,119530645,119530745
101,119530646,119530747
101,119530646,119530747
100,119530646,119530746
100,119530646,119530746
100,119530648,119530748
100,119530648,119530748
100,119530649,119530749
101,119530650,119530751
100,119530650,119530750
100,119530651,119530751
100,119530651,119530751
100,119530651,119530751
100,119530652,119530752
100,119530652,119530752
100,119530653,119530753
100,119530653,119530753
100,119530654,119530754
100,119530657,119530757
100,119530658,119530758
100,119530658,119530758
100,119530659,119530759
100,119530660,119530760
101,119530661,119530762
101,119530663,119530764
100,119530663,119530763
100,119530663,119530763
100,119530664,119530764
101,119530665,119530766
100,119530665,119530765
100,119530668,119530768
100,119530669,119530769
100,119530669,119530769
101,119530671,119530772
100,119530671,119530771
100,119530671,119530771
100,119530672,119530772
100,119530672,119530772
100,119530673,119530773
100,119530675,119530775
100,119530677,119530777
100,119530677,119530777
100,119530679,119530779
100,119530680,119530780
100,119530680,119530780
100,119530681,119530781
100,119530685,119530785
100,119530686,119530786
101,119530690,119530791
101,119530690,119530791
100,119530691,119530791
100,119530691,119530791
100,119530692,119530792
100,119530692,119530792
100,119530693,119530793
100,119530693,119530793
100,119530695,119530795
100,119530696,119530796
100,119530697,119530797
100,119530698,119530798
100,119530699,119530799
100,119530701,119530801
100,119530705,119530805
100,119530705,119530805
100,119530709,119530809
101,119530714,119530815
101,119530714,119530815
100,119530716,119530816
100,119530718,119530818
101,119530719,119530820
100,119530719,119530819
100,119530720,119530820
100,119530721,119530821
100,119530722,119530822
100,119530725,119530825
100,119530730,119530830
100,119530731,119530831
100,119530732,119530832
101,119530734,119530835
100,119530736,119530836
100,119530736,119530836
101,119530737,119530838
100,119530737,119530837
101,119530737,119530838
101,119530737,119530838
100,119530738,119530838
101,119530739,119530840
100,119530740,119530840
100,119530743,119530843
101,119530745,119530846
101,119530745,119530846
100,119530745,119530845
100,119530748,119530848
100,119530748,119530848
101,119530749,119530850
100,119530750,119530850
100,119530750,119530850
100,119530751,119530851
100,119530751,119530851
100,119530752,119530852
100,119530755,119530855
101,119530755,119530856
101,119530756,119530857
101,119530757,119530858
100,119530757,119530857
100,119530758,119530858
100,119530758,119530858
101,119530760,119530861
101,119530761,119530862
100,119530761,119530861
100,119530762,119530862
101,119530763,119530864
100,119530766,119530866
100,119530766,119530866
100,119530767,119530867
100,119530767,119530867
100,119530768,119530868
100,119530768,119530868
101,119530769,119530870
101,119530772,119530873
100,119530772,119530872
101,119530772,119530873
100,119530772,119530872
100,119530775,119530875
101,119530778,119530879
100,119530778,119530878
100,119530779,119530879
100,119530779,119530879
100,119530781,119530881
101,119530783,119530884
101,119530783,119530884
100,119530783,119530883
100,119530784,119530884
100,119530785,119530885
100,119530786,119530886
100,119530786,119530886
100,119530788,119530888
100,119530789,119530889
100,119530790,119530890
100,119530791,119530891
100,119530791,119530891
100,119530792,119530892
100,119530792,119530892
100,119530793,119530893
100,119530794,119530894
101,119530795,119530896
100,119530795,119530895
100,119530795,119530895
101,119530796,119530897
100,119530797,119530897
100,119530799,119530899
100,119530800,119530900
101,119530802,119530903
101,119530804,119530905
101,119530804,119530905
100,119530805,119530905
100,119530806,119530906
100,119530808,119530908
100,119530808,119530908
101,119530808,119530909
100,119530808,119530908
99,119530809,119530908
100,119530809,119530909
100,119530810,119530910
99,119530814,119530913
100,119530815,119530915
100,119530816,119530916
100,119530816,119530916
100,119530817,119530917
100,119530818,119530918
100,119530819,119530919
101,119530820,119530921
101,119530820,119530921
100,119530820,119530920
101,119530821,119530922
101,119530822,119530923
101,119530823,119530924
100,119530823,119530923
101,119530824,119530925
100,119530824,119530924
100,119530824,119530924
100,119530826,119530926
100,119530827,119530927
100,119530827,119530927
100,119530828,119530928
100,119530830,119530930
101,119530831,119530932
100,119530831,119530931
100,119530833,119530933
101,119530833,119530934
100,119530833,119530933
101,119530833,119530934
101,119530834,119530935
100,119530834,119530934
101,119530834,119530935
100,119530835,119530935
101,119530835,119530936
100,119530835,119530935
100,119530835,119530935
100,119530836,119530936
102,119530837,119530939
100,119530837,119530937
101,119530837,119530938
100,119530838,119530938
101,119530839,119530940
100,119530840,119530940
101,119530841,119530942
100,119530841,119530941
100,119530841,119530941
100,119530842,119530942
100,119530843,119530943
101,119530847,119530948
100,119530848,119530948
100,119530851,119530951
100,119530853,119530953
100,119530854,119530954
100,119530854,119530954
101,119530855,119530956
100,119530855,119530955
100,119530855,119530955
100,119530856,119530956
100,119530858,119530958
100,119530860,119530960
100,119530862,119530962
101,119530863,119530964
101,119530864,119530965
101,119530864,119530965
100,119530864,119530964
100,119530864,119530964
100,119530866,119530966
100,119530867,119530967
101,119530868,119530969
100,119530870,119530970
100,119530870,119530970
101,119530871,119530972
100,119530871,119530971
100,119530872,119530972
100,119530874,119530974
100,119530875,119530975
99,119530876,119530975
100,119530880,119530980
100,119530882,119530982
100,119530883,119530983
100,119530884,119530984
101,119530885,119530986
100,119530886,119530986
100,119530887,119530987
100,119530889,119530989
100,119530895,119530995
100,119530896,119530996
101,119530899,119531000
100,119530899,119530999
101,119530901,119531002
101,119530901,119531002
100,119530901,119531001
100,119530903,119531003
100,119530903,119531003
100,119530904,119531004
100,119530906,119531006
100,119530909,119531009
100,119530911,119531011
100,119530911,119531011
101,119530912,119531013
100,119530913,119531013
100,119530915,119531015
100,119530917,119531017
100,119530926,119531026
100,119530926,119531026
100,119530927,119531027
100,119530927,119531027
100,119530928,119531028
58,119530928,119530986
100,119530936,119531036
100,119530937,119531037
100,119530944,119531044
100,119530947,119531047
100,119530947,119531047
100,119530949,119531049
100,119530950,119531050
101,119530954,119531055
100,119530954,119531054
100,119530956,119531056
100,119530964,119531064
100,119530969,119531069
100,119530975,119531075
100,119530976,119531076
101,119530977,119531078
100,119530980,119531080
100,119530980,119531080
100,119530982,119531082
101,119530984,119531085
100,119530985,119531085
100,119530986,119531086
101,119530992,119531093
100,119530997,119531097
100,119530999,119531099
100,119531001,119531101
100,119531002,119531102
100,119531004,119531104
99,119531005,119531104
100,119531005,119531105
101,119531009,119531110
100,119531009,119531109
100,119531011,119531111
100,119531011,119531111
100,119531012,119531112
100,119531015,119531115
70,119531023,119531093
100,119531023,119531123
100,119531025,119531125
100,119531026,119531126
100,119531026,119531126
100,119531030,119531130
100,119531031,119531131
100,119531033,119531133
100,119531034,119531134
100,119531038,119531138
101,119531042,119531143
101,119531043,119531144
100,119531046,119531146
100,119531059,119531159
101,119531060,119531161
101,119531067,119531168
100,119531069,119531169
101,119531074,119531175
100,119531076,119531176
100,119531077,119531177
100,119531078,119531178
100,119531083,119531183
100,119531086,119531186
100,119531088,119531188
100,119531089,119531189
100,119531089,119531189
100,119531089,119531189
100,119531095,119531195
100,119531097,119531197
100,119531097,119531197
100,119531097,119531197
100,119531100,119531200
100,119531101,119531201
100,119531102,119531202
101,119531102,119531203
101,119531102,119531203
101,119531103,119531204
101,119531103,119531204
100,119531103,119531203
101,119531108,119531209
100,119531108,119531208
101,119531109,119531210
100,119531110,119531210
100,119531113,119531213
100,119531116,119531216
100,119531116,119531216
100,119531117,119531217
100,119531117,119531217
100,119531118,119531218
100,119531119,119531219
100,119531120,119531220
100,119531120,119531220
100,119531121,119531221
100,119531122,119531222
100,119531124,119531224
101,119531128,119531229
100,119531129,119531229
101,119531131,119531232
100,119531134,119531234
100,119531140,119531240
100,119531141,119531241
100,119531142,119531242
100,119531142,119531242
100,119531142,119531242
100,119531143,119531243
100,119531144,119531244
100,119531145,119531245
100,119531146,119531246
100,119531146,119531246
100,119531146,119531246
101,119531148,119531249
101,119531149,119531250
100,119531149,119531249
100,119531149,119531249
100,119531152,119531252
100,119531155,119531255
100,119531156,119531256
101,119531156,119531257
100,119531156,119531256
100,119531157,119531257
100,119531158,119531258
100,119531158,119531258
86,119531158,119531244
100,119531159,119531259
101,119531162,119531263
100,119531162,119531262
100,119531164,119531264
100,119531166,119531266
101,119531167,119531268
100,119531167,119531267
100,119531169,119531269
100,119531170,119531270
100,119531170,119531270
100,119531170,119531270
101,119531171,119531272
100,119531171,119531271
100,119531171,119531271
100,119531172,119531272
101,119531173,119531274
101,119531173,119531274
100,119531173,119531273
100,119531173,119531273
100,119531173,119531273
100,119531174,119531274
100,119531175,119531275
100,119531175,119531275
100,119531175,119531275
100,119531176,119531276
100,119531176,119531276
100,119531177,119531277
101,119531178,119531279
101,119531179,119531280
100,119531179,119531279
101,119531180,119531281
101,119531180,119531281
100,119531180,119531280
100,119531183,119531283
100,119531183,119531283
100,119531183,119531283
100,119531186,119531286
100,119531188,119531288
100,119531188,119531288
100,119531188,119531288
100,119531189,119531289
100,119531189,119531289
100,119531189,119531289
100,119531189,119531289
100,119531191,119531291
100,119531194,119531294
101,119531196,119531297
100,119531196,119531296
100,119531197,119531297
100,119531198,119531298
100,119531200,119531300
100,119531201,119531301
101,119531201,119531302
101,119531201,119531302
101,119531202,119531303
100,119531202,119531302
100,119531202,119531302
100,119531202,119531302
101,119531203,119531304
100,119531204,119531304
100,119531205,119531305
100,119531206,119531306
100,119531207,119531307
100,119531207,119531307
100,119531207,119531307
100,119531208,119531308
100,119531208,119531308
100,119531208,119531308
100,119531209,119531309
100,119531209,119531309
101,119531209,119531310
100,119531209,119531309
100,119531211,119531311
100,119531212,119531312
100,119531213,119531313
100,119531214,119531314
100,119531214,119531314
100,119531214,119531314
100,119531214,119531314
100,119531215,119531315
100,119531217,119531317
100,119531220,119531320
100,119531222,119531322
100,119531223,119531323
100,119531227,119531327
100,119531227,119531327
100,119531229,119531329
100,119531230,119531330
100,119531232,119531332
100,119531233,119531333
100,119531233,119531333
101,119531234,119531335
100,119531235,119531335
100,119531237,119531337
100,119531237,119531337
100,119531237,119531337
86,119531237,119531323
100,119531237,119531337
100,119531237,119531337
100,119531239,119531339
100,119531240,119531340
100,119531240,119531340
100,119531241,119531341
100,119531241,119531341
100,119531241,119531341
100,119531242,119531342
101,119531243,119531344
100,119531243,119531343
100,119531244,119531344
100,119531245,119531345
100,119531247,119531347
100,119531248,119531348
100,119531249,119531349
100,119531251,119531351
101,119531254,119531355
99,119531258,119531357
100,119531261,119531361
100,119531262,119531362
100,119531266,119531366
100,119531266,119531366
100,119531267,119531367
100,119531268,119531368
99,119531268,119531367
100,119531269,119531369
100,119531271,119531371
99,119531272,119531371
101,119531276,119531377
100,119531277,119531377
100,119531278,119531378
100,119531281,119531381
100,119531286,119531386
100,119531289,119531389
100,119531292,119531392
100,119531292,119531392
98,119531293,119531391
100,119531294,119531394
101,119531294,119531395
100,119531301,119531401
101,119531302,119531403
101,119531302,119531403
100,119531305,119531405
100,119531307,119531407
101,119531307,119531408
100,119531308,119531408
100,119531309,119531409
100,119531310,119531410
100,119531311,119531411
100,119531311,119531411
100,119531312,119531412
100,119531315,119531415
101,119531316,119531417
100,119531317,119531417
101,119531319,119531420
101,119531322,119531423
100,119531322,119531422
102,119531324,119531426
101,119531325,119531426
100,119531325,119531425
101,119531326,119531427
102,119531326,119531428
100,119531327,119531427
100,119531327,119531427
101,119531328,119531429
100,119531329,119531429
100,119531331,119531431
101,119531331,119531432
100,119531336,119531436
100,119531336,119531436
101,119531338,119531439
101,119531338,119531439
100,119531338,119531438
100,119531338,119531438
100,119531339,119531439
100,119531343,119531443
100,119531343,119531443
100,119531347,119531447
100,119531347,119531447
101,119531348,119531449
101,119531354,119531455
101,119531354,119531455
100,119531354,119531454
100,119531356,119531456
100,119531357,119531457
100,119531357,119531457
100,119531358,119531458
100,119531358,119531458
100,119531358,119531458
100,119531362,119531462
100,119531364,119531464
100,119531364,119531464
100,119531367,119531467
100,119531368,119531468
100,119531369,119531469
101,119531370,119531471
101,119531370,119531471
100,119531370,119531470
100,119531374,119531474
100,119531375,119531475
100,119531375,119531475
100,119531376,119531476
100,119531380,119531480
100,119531380,119531480
100,119531380,119531480
100,119531381,119531481
100,119531383,119531483
100,119531383,119531483
101,119531384,119531485
100,119531384,119531484
100,119531388,119531488
100,119531389,119531489
101,119531390,119531491
100,119531392,119531492
100,119531393,119531493
100,119531395,119531495
101,119531402,119531503
100,119531405,119531505
101,119531406,119531507
100,119531409,119531509
100,119531409,119531509
100,119531411,119531511
101,119531417,119531518
100,119531420,119531520
100,119531424,119531524
100,119531424,119531524
100,119531427,119531527
101,119531430,119531531
100,119531430,119531530
101,119531430,119531531
100,119531430,119531530
101,119531433,119531534
100,119531435,119531535
101,119531437,119531538
100,119531438,119531538
100,119531438,119531538
100,119531439,119531539
100,119531445,119531545
100,119531447,119531547
100,119531450,119531550
100,119531450,119531550
100,119531450,119531550
101,119531454,119531555
101,119531454,119531555
100,119531454,119531554
100,119531455,119531555
101,119531458,119531559
101,119531459,119531560
100,119531459,119531559
100,119531461,119531561
101,119531462,119531563
102,119531464,119531566
100,119531464,119531564
100,119531464,119531564
100,119531464,119531564
100,119531465,119531565
100,119531468,119531568
100,119531469,119531569
101,119531469,119531570
100,119531469,119531569
101,119531470,119531571
101,119531472,119531573
101,119531472,119531573
101,119531473,119531574
100,119531473,119531573
101,119531475,119531576
100,119531476,119531576
100,119531476,119531576
101,119531477,119531578
101,119531480,119531581
101,119531480,119531581
100,119531481,119531581
100,119531481,119531581
100,119531482,119531582
100,119531482,119531582
100,119531482,119531582
101,119531483,119531584
100,119531484,119531584
101,119531485,119531586
100,119531486,119531586
101,119531488,119531589
100,119531488,119531588
100,119531488,119531588
100,119531490,119531590
100,119531492,119531592
100,119531493,119531593
100,119531495,119531595
100,119531496,119531596
100,119531503,119531603
100,119531505,119531605
100,119531505,119531605
100,119531505,119531605
100,119531505,119531605
100,119531505,119531605
100,119531507,119531607
100,119531507,119531607
101,119531508,119531609
100,119531508,119531608
100,119531511,119531611
100,119531513,119531613
101,119531514,119531615
100,119531515,119531615
100,119531515,119531615
101,119531516,119531617
101,119531516,119531617
100,119531517,119531617
100,119531518,119531618
101,119531519,119531620
101,119531519,119531620
100,119531519,119531619
100,119531520,119531620
100,119531522,119531622
100,119531522,119531622
100,119531523,119531623
100,119531525,119531625
100,119531526,119531626
100,119531528,119531628
100,119531528,119531628
100,119531530,119531630
101,119531531,119531632
100,119531532,119531632
101,119531532,119531633
100,119531533,119531633
100,119531534,119531634
100,119531535,119531635
100,119531536,119531636
100,119531536,119531636
100,119531536,119531636
100,119531537,119531637
100,119531538,119531638
100,119531538,119531638
101,119531541,119531642
100,119531541,119531641
100,119531541,119531641
101,119531548,119531649
100,119531548,119531648
100,119531548,119531648
100,119531549,119531649
100,119531549,119531649
100,119531549,119531649
100,119531551,119531651
101,119531552,119531653
101,119531553,119531654
101,119531554,119531655
101,119531556,119531657
100,119531556,119531656
101,119531556,119531657
100,119531557,119531657
100,119531559,119531659
100,119531560,119531660
101,119531562,119531663
100,119531564,119531664
101,119531565,119531666
100,119531565,119531665
100,119531567,119531667
100,119531569,119531669
100,119531569,119531669
100,119531570,119531670
99,119531572,119531671
101,119531573,119531674
100,119531574,119531674
101,119531577,119531678
100,119531578,119531678
100,119531578,119531678
100,119531579,119531679
101,119531580,119531681
100,119531581,119531681
101,119531581,119531682
100,119531583,119531683
100,119531584,119531684
100,119531585,119531685
100,119531588,119531688
100,119531588,119531688
100,119531589,119531689
100,119531589,119531689
100,119531591,119531691
100,119531591,119531691
100,119531593,119531693
101,119531596,119531697
100,119531596,119531696
100,119531597,119531697
100,119531600,119531700
100,119531600,119531700
101,119531601,119531702
100,119531601,119531701
100,119531602,119531702
101,119531603,119531704
100,119531604,119531704
100,119531605,119531705
100,119531606,119531706
100,119531607,119531707
100,119531607,119531707
101,119531609,119531710
100,119531610,119531710
100,119531610,119531710
45,119531614,119531659
100,119531614,119531714
100,119531616,119531716
100,119531617,119531717
100,119531618,119531718
100,119531619,119531719
100,119531620,119531720
100,119531626,119531726
97,119531627,119531724
100,119531629,119531729
101,119531632,119531733
100,119531633,119531733
100,119531633,119531733
100,119531638,119531738
100,119531641,119531741
100,119531642,119531742
100,119531642,119531742
100,119531642,119531742
100,119531643,119531743
100,119531643,119531743
100,119531644,119531744
100,119531645,119531745
101,119531647,119531748
100,119531648,119531748
101,119531648,119531749
101,119531649,119531750
100,119531650,119531750
100,119531651,119531751
100,119531652,119531752
100,119531653,119531753
99,119531654,119531753
100,119531657,119531757
100,119531658,119531758
100,119531659,119531759
100,119531659,119531759
100,119531660,119531760
100,119531661,119531761
101,119531663,119531764
100,119531663,119531763
100,119531667,119531767
100,119531667,119531767
100,119531667,119531767
100,119531670,119531770
101,119531673,119531774
101,119531673,119531774
100,119531673,119531773
100,119531675,119531775
100,119531676,119531776
59,119531678,119531737
100,119531678,119531778
100,119531678,119531778
101,119531679,119531780
100,119531680,119531780
100,119531681,119531781
101,119531681,119531782
100,119531685,119531785
101,119531685,119531786
101,119531685,119531786
101,119531685,119531786
100,119531686,119531786
100,119531687,119531787
100,119531687,119531787
101,119531687,119531788
101,119531691,119531792
101,119531693,119531794
100,119531694,119531794
100,119531698,119531798
100,119531699,119531799
101,119531700,119531801
100,119531700,119531800
100,119531700,119531800
101,119531701,119531802
101,119531702,119531803
101,119531705,119531806
101,119531705,119531806
101,119531706,119531807
101,119531707,119531808
101,119531710,119531811
100,119531712,119531812
100,119531713,119531813
100,119531713,119531813
101,119531715,119531816
100,119531715,119531815
100,119531715,119531815
100,119531717,119531817
100,119531717,119531817
100,119531718,119531818
100,119531719,119531819
100,119531720,119531820
100,119531724,119531824
100,119531726,119531826
100,119531726,119531826
101,119531727,119531828
100,119531728,119531828
101,119531731,119531832
100,119531731,119531831
100,119531731,119531831
100,119531735,119531835
101,119531736,119531837
100,119531749,119531849
100,119531749,119531849
100,119531751,119531851
100,119531759,119531859
100,119531760,119531860
100,119531761,119531861
100,119531762,119531862
100,119531763,119531863
100,119531764,119531864
100,119531765,119531865
100,119531766,119531866
100,119531766,119531866
100,119531766,119531866
100,119531766,119531866
100,119531766,119531866
100,119531768,119531868
100,119531770,119531870
101,119531771,119531872
100,119531771,119531871
100,119531771,119531871
100,119531771,119531871
100,119531771,119531871
101,119531773,119531874
101,119531773,119531874
100,119531774,119531874
100,119531775,119531875
100,119531776,119531876
100,119531777,119531877
100,119531777,119531877
100,119531777,119531877
100,119531778,119531878
100,119531780,119531880
101,119531785,119531886
101,119531785,119531886
100,119531785,119531885
100,119531786,119531886
100,119531786,119531886
100,119531788,119531888
100,119531789,119531889
100,119531791,119531891
100,119531793,119531893
100,119531793,119531893
101,119531796,119531897
100,119531796,119531896
101,119531804,119531905
100,119531805,119531905
100,119531807,119531907
100,119531808,119531908
100,119531809,119531909
100,119531811,119531911
100,119531811,119531911
101,119531812,119531913
100,119531813,119531913
101,119531814,119531915
100,119531814,119531914
101,119531816,119531917
100,119531819,119531919
100,119531820,119531920
100,119531821,119531921
100,119531821,119531921
100,119531825,119531925
101,119531827,119531928
100,119531828,119531928
100,119531831,119531931
100,119531834,119531934
100,119531835,119531935
100,119531836,119531936
100,119531837,119531937
100,119531838,119531938
101,119531839,119531940
100,119531839,119531939
100,119531840,119531940
101,119531844,119531945
100,119531844,119531944
100,119531844,119531944
101,119531845,119531946
101,119531845,119531946
100,119531845,119531945
100,119531850,119531950
100,119531851,119531951
101,119531853,119531954
100,119531853,119531953
100,119531856,119531956
101,119531857,119531958
100,119531857,119531957
101,119531858,119531959
100,119531862,119531962
100,119531862,119531962
100,119531866,119531966
100,119531866,119531966
100,119531867,119531967
100,119531869,119531969
100,119531871,119531971
101,119531873,119531974
100,119531874,119531974
100,119531874,119531974
100,119531874,119531974
100,119531874,119531974
100,119531878,119531978
100,119531878,119531978
101,119531882,119531983
100,119531883,119531983
101,119531887,119531988
100,119531887,119531987
100,119531887,119531987
100,119531888,119531988
100,119531889,119531989
100,119531890,119531990
100,119531890,119531990
100,119531891,119531991
100,119531892,119531992
100,119531893,119531993
100,119531894,119531994
100,119531898,119531998
100,119531898,119531998
100,119531901,119532001
100,119531901,119532001
101,119531901,119532002
100,119531902,119532002
100,119531903,119532003
100,119531906,119532006
100,119531907,119532007
100,119531908,119532008
100,119531914,119532014
100,119531914,119532014
100,119531918,119532018
100,119531924,119532024
101,119531925,119532026
