FragmentLength,Start,End
100,175773,175873
100,175800,175900
100,175974,176074
100,176000,176100
100,176175,176275
100,176200,176300
100,176376,176476
100,176400,176500
100,176577,176677
100,176600,176700
100,176778,176878
100,176800,176900
100,176979,177079
100,177000,177100
100,177180,177280
100,177200,177300
100,177381,177481
100,177400,177500
100,177582,177682
100,177600,177700
100,177783,177883
100,177800,177900
100,177984,178084
100,178000,178100
100,178185,178285
100,178200,178300
100,178386,178486
100,178400,178500
100,178587,178687
100,178600,178700
100,178788,178888
100,178800,178900
100,178989,179089
100,179000,179100
100,179190,179290
100,179200,179300
100,179391,179491
100,179400,179500
100,179592,179692
100,179600,179700
100,179793,179893
100,179800,179900
100,179994,180094
100,180000,180100
100,180195,180295
100,180200,180300
100,180396,180496
100,180400,180500
100,180597,180697
100,180600,180700
100,180798,180898
100,180800,180900
100,180999,181099
100,181000,181100
100,181050,181150
100,181200,181300
100,181251,181351
100,181400,181500
100,181452,181552
100,181600,181700
100,181653,181753
100,181800,181900
100,181854,181954
100,182000,182100
100,182055,182155
100,182200,182300
100,182256,182356
100,182400,182500
100,182457,182557
100,182600,182700
100,182658,182758
100,182800,182900
100,182859,182959
100,183000,183100
100,183060,183160
100,183200,183300
100,183261,183361
100,183400,183500
100,183462,183562
100,183600,183700
100,183663,183763
100,183800,183900
100,183864,183964
100,184000,184100
100,184065,184165
100,184200,184300
100,184266,184366
100,184400,184500
100,184467,184567
100,184600,184700
100,184668,184768
100,184800,184900
100,184869,184969
100,185000,185100
100,185070,185170
100,185200,185300
100,185271,185371
100,185400,185500
100,185472,185572
100,185600,185700
100,185673,185773
100,185800,185900
100,185874,185974
100,186000,186100
100,186075,186175
100,186200,186300
100,186276,186376
100,186400,186500
100,186477,186577
100,186600,186700
100,186678,186778
100,186800,186900
100,186879,186979
100,187000,187100
100,187080,187180
100,187200,187300
100,187281,187381
100,187400,187500
100,187482,187582
100,187600,187700
100,187683,187783
100,187800,187900
100,187884,187984
100,188000,188100
100,188085,188185
100,188200,188300
100,188286,188386
100,188400,188500
100,188487,188587
100,188600,188700
100,188688,188788
100,188800,188900
100,188889,188989
100,189000,189100
100,189090,189190
100,189200,189300
100,189291,189391
100,189400,189500
100,189492,189592
100,189600,189700
100,189693,189793
100,189800,189900
100,189894,189994
100,190000,190100
100,190095,190195
100,190200,190300
100,190296,190396
100,190400,190500
100,190497,190597
100,190600,190700
100,190698,190798
100,190800,190900
100,190899,190999
100,191000,191100
100,191100,191200
100,191200,191300
100,191301,191401
100,191400,191500
100,191502,191602
100,191600,191700
100,191703,191803
100,191800,191900
100,191904,192004
100,192000,192100
100,192105,192205
100,192200,192300
100,192306,192406
100,192400,192500
100,192507,192607
100,192600,192700
100,192708,192808
100,192800,192900
100,192909,193009
100,193000,193100
100,193110,193210
100,193200,193300
100,193311,193411
100,193400,193500
100,193512,193612
100,193600,193700
100,193713,193813
100,193800,193900
100,193914,194014
100,194000,194100
100,194115,194215
100,194200,194300
100,194316,194416
100,194400,194500
100,194517,194617
100,194600,194700
100,194718,194818
100,194800,194900
100,194919,195019
100,195000,195100
100,195120,195220
100,195200,195300
100,195321,195421
100,195400,195500
100,195522,195622
100,195600,195700
100,195723,195823
100,195800,195900
100,195924,196024
100,196000,196100
100,196125,196225
100,196200,196300
100,196326,196426
100,196400,196500
100,196527,196627
100,196600,196700
100,196728,196828
100,196800,196900
100,196929,197029
100,197000,197100
100,197130,197230
100,197200,197300
100,197331,197431
100,197400,197500
100,197532,197632
100,197600,197700
100,197733,197833
100,197800,197900
100,197934,198034
100,198000,198100
100,198135,198235
100,198200,198300
100,198336,198436
100,198400,198500
100,198537,198637
100,198600,198700
100,198738,198838
100,198800,198900
100,198939,199039
100,199000,199100
100,199140,199240
100,199200,199300
100,199341,199441
100,199400,199500
100,199542,199642
100,199600,199700
100,199743,199843
100,199800,199900
100,199944,200044
100,200000,200100
100,200145,200245
100,200200,200300
100,200346,200446
100,200400,200500
100,200547,200647
100,200600,200700
100,200748,200848
100,200800,200900
100,200949,201049
