FragmentLength,Start,End
100,119531096,119531196
100,119531098,119531198
100,119531099,119531199
100,119531099,119531199
100,119531100,119531200
100,119531102,119531202
100,119531105,119531205
100,119531105,119531205
100,119531106,119531206
100,119531107,119531207
100,119531108,119531208
100,119531109,119531209
100,119531112,119531212
100,119531116,119531216
100,119531119,119531219
100,119531119,119531219
100,119531120,119531220
100,119531122,119531222
100,119531122,119531222
100,119531125,119531225
100,119531127,119531227
100,119531128,119531228
100,119531128,119531228
100,119531136,119531236
100,119531142,119531242
100,119531142,119531242
100,119531147,119531247
100,119531147,119531247
100,119531147,119531247
100,119531148,119531248
100,119531152,119531252
100,119531154,119531254
100,119531156,119531256
100,119531157,119531257
100,119531157,119531257
100,119531158,119531258
100,119531166,119531266
100,119531167,119531267
100,119531167,119531267
100,119531170,119531270
100,119531171,119531271
100,119531172,119531272
100,119531173,119531273
100,119531173,119531273
100,119531174,119531274
100,119531175,119531275
100,119531175,119531275
100,119531177,119531277
100,119531178,119531278
100,119531180,119531280
100,119531181,119531281
100,119531183,119531283
100,119531183,119531283
100,119531185,119531285
100,119531186,119531286
100,119531186,119531286
100,119531188,119531288
100,119531190,119531290
100,119531191,119531291
100,119531192,119531292
100,119531200,119531300
100,119531200,119531300
100,119531201,119531301
100,119531202,119531302
100,119531202,119531302
100,119531203,119531303
100,119531205,119531305
100,119531207,119531307
100,119531208,119531308
100,119531209,119531309
100,119531209,119531309
100,119531210,119531310
100,119531212,119531312
100,119531214,119531314
100,119531216,119531316
100,119531218,119531318
100,119531219,119531319
100,119531221,119531321
100,119531221,119531321
100,119531221,119531321
100,119531221,119531321
79,119531221,119531300
100,119531224,119531324
100,119531226,119531326
100,119531226,119531326
100,119531226,119531326
100,119531227,119531327
100,119531229,119531329
100,119531230,119531330
100,119531230,119531330
100,119531232,119531332
100,119531234,119531334
100,119531234,119531334
100,119531236,119531336
100,119531237,119531337
100,119531238,119531338
100,119531239,119531339
100,119531240,119531340
100,119531241,119531341
100,119531243,119531343
100,119531244,119531344
100,119531246,119531346
100,119531251,119531351
100,119531254,119531354
100,119531264,119531364
100,119531266,119531366
100,119531267,119531367
100,119531268,119531368
100,119531273,119531373
100,119531277,119531377
100,119531280,119531380
100,119531280,119531380
100,119531283,119531383
100,119531284,119531384
100,119531286,119531386
100,119531293,119531393
100,119531295,119531395
100,119531295,119531395
100,119531296,119531396
100,119531299,119531399
100,119531301,119531401
100,119531303,119531403
100,119531306,119531406
100,119531308,119531408
100,119531311,119531411
100,119531316,119531416
100,119531316,119531416
100,119531320,119531420
100,119531321,119531421
100,119531322,119531422
103,119531322,119531425
100,119531324,119531424
100,119531324,119531424
100,119531324,119531424
100,119531327,119531427
100,119531328,119531428
100,119531328,119531428
100,119531334,119531434
100,119531337,119531437
100,119531339,119531439
100,119531341,119531441
100,119531343,119531443
100,119531343,119531443
100,119531345,119531445
100,119531347,119531447
100,119531349,119531449
100,119531349,119531449
100,119531351,119531451
100,119531351,119531451
100,119531352,119531452
100,119531352,119531452
100,119531355,119531455
100,119531356,119531456
100,119531356,119531456
100,119531361,119531461
100,119531364,119531464
100,119531365,119531465
100,119531365,119531465
100,119531366,119531466
100,119531369,119531469
100,119531370,119531470
100,119531371,119531471
100,119531373,119531473
100,119531374,119531474
100,119531375,119531475
100,119531376,119531476
100,119531377,119531477
100,119531383,119531483
100,119531383,119531483
100,119531384,119531484
100,119531384,119531484
100,119531385,119531485
100,119531385,119531485
100,119531386,119531486
100,119531391,119531491
100,119531393,119531493
100,119531395,119531495
100,119531396,119531496
100,119531398,119531498
100,119531399,119531499
100,119531400,119531500
100,119531400,119531500
100,119531400,119531500
100,119531401,119531501
100,119531402,119531502
100,119531403,119531503
100,119531411,119531511
100,119531411,119531511
100,119531413,119531513
100,119531414,119531514
100,119531415,119531515
100,119531415,119531515
100,119531418,119531518
87,119531419,119531506
100,119531420,119531520
100,119531421,119531521
100,119531426,119531526
100,119531432,119531532
100,119531434,119531534
100,119531435,119531535
100,119531438,119531538
100,119531439,119531539
100,119531440,119531540
100,119531440,119531540
100,119531441,119531541
100,119531444,119531544
100,119531446,119531546
100,119531448,119531548
100,119531448,119531548
100,119531450,119531550
100,119531450,119531550
100,119531452,119531552
100,119531460,119531560
100,119531461,119531561
100,119531467,119531567
100,119531469,119531569
100,119531473,119531573
100,119531478,119531578
100,119531486,119531586
100,119531488,119531588
100,119531488,119531588
100,119531490,119531590
100,119531491,119531591
100,119531494,119531594
100,119531495,119531595
100,119531506,119531606
100,119531507,119531607
100,119531514,119531614
100,119531516,119531616
100,119531516,119531616
100,119531518,119531618
100,119531519,119531619
100,119531519,119531619
100,119531522,119531622
100,119531530,119531630
100,119531530,119531630
100,119531536,119531636
100,119531538,119531638
100,119531541,119531641
100,119531542,119531642
100,119531546,119531646
100,119531546,119531646
100,119531549,119531649
100,119531551,119531651
100,119531552,119531652
100,119531554,119531654
100,119531555,119531655
100,119531556,119531656
100,119531558,119531658
100,119531558,119531658
100,119531560,119531660
100,119531560,119531660
100,119531561,119531661
100,119531562,119531662
100,119531562,119531662
100,119531562,119531662
100,119531563,119531663
100,119531563,119531663
100,119531567,119531667
100,119531567,119531667
100,119531569,119531669
100,119531570,119531670
100,119531570,119531670
100,119531570,119531670
100,119531577,119531677
100,119531577,119531677
100,119531581,119531681
100,119531582,119531682
100,119531585,119531685
100,119531587,119531687
100,119531587,119531687
100,119531588,119531688
100,119531591,119531691
100,119531594,119531694
100,119531600,119531700
100,119531610,119531710
100,119531610,119531710
100,119531610,119531710
100,119531616,119531716
100,119531628,119531728
100,119531632,119531732
100,119531651,119531751
100,119531660,119531760
100,119531662,119531762
100,119531662,119531762
100,119531664,119531764
100,119531667,119531767
100,119531668,119531768
100,119531670,119531770
100,119531670,119531770
100,119531685,119531785
100,119531686,119531786
100,119531689,119531789
100,119531692,119531792
100,119531700,119531800
100,119531701,119531801
100,119531703,119531803
100,119531704,119531804
100,119531706,119531806
100,119531706,119531806
100,119531709,119531809
100,119531710,119531810
100,119531714,119531814
100,119531716,119531816
100,119531717,119531817
100,119531719,119531819
100,119531719,119531819
100,119531723,119531823
100,119531724,119531824
100,119531724,119531824
100,119531725,119531825
100,119531726,119531826
100,119531727,119531827
100,119531729,119531829
100,119531730,119531830
100,119531730,119531830
100,119531733,119531833
100,119531734,119531834
100,119531734,119531834
100,119531736,119531836
100,119531736,119531836
100,119531738,119531838
100,119531739,119531839
100,119531739,119531839
100,119531746,119531846
100,119531747,119531847
100,119531753,119531853
100,119531755,119531855
100,119531757,119531857
100,119531759,119531859
100,119531762,119531862
100,119531762,119531862
100,119531763,119531863
100,119531765,119531865
100,119531765,119531865
100,119531765,119531865
100,119531770,119531870
100,119531771,119531871
100,119531772,119531872
100,119531772,119531872
100,119531774,119531874
100,119531775,119531875
100,119531777,119531877
100,119531777,119531877
100,119531781,119531881
100,119531783,119531883
100,119531786,119531886
100,119531786,119531886
100,119531787,119531887
100,119531787,119531887
100,119531788,119531888
100,119531794,119531894
100,119531794,119531894
100,119531795,119531895
100,119531797,119531897
100,119531798,119531898
100,119531799,119531899
100,119531800,119531900
100,119531804,119531904
100,119531804,119531904
100,119531809,119531909
100,119531811,119531911
100,119531812,119531912
100,119531813,119531913
100,119531814,119531914
100,119531815,119531915
100,119531818,119531918
100,119531818,119531918
100,119531824,119531924
100,119531829,119531929
100,119531832,119531932
101,119531835,119531936
100,119531837,119531937
100,119531838,119531938
100,119531840,119531940
100,119531840,119531940
100,119531840,119531940
100,119531842,119531942
100,119531843,119531943
100,119531856,119531956
100,119531858,119531958
100,119531872,119531972
100,119531877,119531977
100,119531880,119531980
100,119531882,119531982
100,119531889,119531989
100,119531889,119531989
100,119531890,119531990
100,119531891,119531991
100,119531892,119531992
100,119531894,119531994
100,119531897,119531997
100,119531897,119531997
100,119531900,119532000
100,119531911,119532011
77,119531913,119531990
100,119531922,119532022
100,119531925,119532025
100,119531926,119532026
100,119531929,119532029
100,119531929,119532029
100,119531933,119532033
100,119531939,119532039
100,119531942,119532042
